accession,organism,length,collection_date,country,strain,lineage,isolate,host,isolation_source,submission_date,batch
PP741929.1,Severe acute respiratory syndrome coronavirus 2,29691,2024/05/01,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-LC1103541/2024,Homo sapiens,Nasal Swabs,01-MAY-2024,3
PP744616.1,Severe acute respiratory syndrome coronavirus 2,29744,2024/05/01,NA,NA,NA,SARS-CoV-2/human/USA/VA-DCLS-16142/2024,Homo sapiens,NA,01-MAY-2024,3
PP741935.1,Severe acute respiratory syndrome coronavirus 2,29724,2024/05/01,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-LC1103670/2024,Homo sapiens,Nasal Swabs,01-MAY-2024,3
PP741945.1,Severe acute respiratory syndrome coronavirus 2,29684,2024/05/01,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-LC1103537/2024,Homo sapiens,Nasal Swabs,01-MAY-2024,3
PP744596.1,Severe acute respiratory syndrome coronavirus 2,29761,2024/05/01,NA,NA,NA,SARS-CoV-2/human/USA/VA-DCLS-16121/2024,Homo sapiens,NA,01-MAY-2024,3
PP741942.1,Severe acute respiratory syndrome coronavirus 2,29690,2024/05/01,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-LC1103672/2024,Homo sapiens,Nasal Swabs,01-MAY-2024,3
PP794293.1,Severe acute respiratory syndrome coronavirus 2,29732,2024/05/14,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06391/2022,Homo sapiens,clinical,14-MAY-2024,3
PP794281.1,Severe acute respiratory syndrome coronavirus 2,29732,2024/05/14,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06379/2022,Homo sapiens,clinical,14-MAY-2024,3
PP794268.1,Severe acute respiratory syndrome coronavirus 2,29732,2024/05/14,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06366/2022,Homo sapiens,clinical,14-MAY-2024,3
PP794299.1,Severe acute respiratory syndrome coronavirus 2,29732,2024/05/14,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06397/2022,Homo sapiens,clinical,14-MAY-2024,3
PP791294.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/05/14,NA,NA,GISAID accession: EPI_ISL_19045796,SARS-CoV-2/human/USA/TN-SPHL-0815/2023,Homo sapiens,clinical,14-MAY-2024,3
PP791334.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/05/14,NA,NA,GISAID accession: EPI_ISL_19045836,SARS-CoV-2/human/USA/TN-SPHL-0865/2023,Homo sapiens,clinical,14-MAY-2024,3
PP852645.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/05/30,NA,NA,NA,SARS-CoV-2/human/USA/MIS-L376692948/2024,Homo sapiens,patient isolate,30-MAY-2024,3
OR075030.1,Severe acute respiratory syndrome coronavirus 2,29670,2024/05/30,NA,NA,passage_history:Ori,SARS-CoV-2/human/ARG/Cordoba-V5D3-0706/2021,Homo sapiens,sputum,30-MAY-2024,3
PP852648.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/05/30,NA,NA,NA,SARS-CoV-2/human/USA/MIS-L377164556/2024,Homo sapiens,patient isolate,30-MAY-2024,3
PP852543.1,Severe acute respiratory syndrome coronavirus 2,29591,2024/05/30,NA,NA,NA,SARS-CoV-2/human/USA/MI-UM-10057281004/2024,Homo sapiens,patient isolate,30-MAY-2024,3
OR075022.1,Severe acute respiratory syndrome coronavirus 2,29703,2024/05/30,NA,NA,passage_history:NA,SARS-CoV-2/human/GTM/UGA-1061556/2021,Homo sapiens,Oral-pharyngeal,30-MAY-2024,3
OR075021.1,Severe acute respiratory syndrome coronavirus 2,29690,2024/05/30,NA,NA,passage_history:NA,SARS-CoV-2/human/GTM/UGA-25029902/2021,Homo sapiens,Oral-pharyngeal,30-MAY-2024,3
OR075017.1,Severe acute respiratory syndrome coronavirus 2,29696,2024/05/30,NA,NA,passage_history:NA,SARS-CoV-2/human/GTM/UGA-31023603/2021,Homo sapiens,Oral-pharyngeal,30-MAY-2024,3
PP840966.1,Severe acute respiratory syndrome coronavirus 2,29694,2024/05/28,NA,NA,GISAID: EPI_ISL_19043441,SARS-CoV-2/human/USA/NMDOH-2024005213/2024,Homo sapiens,nasopharyngeal swab,28-MAY-2024,3
PP840986.1,Severe acute respiratory syndrome coronavirus 2,29694,2024/05/28,NA,NA,GISAID: EPI_ISL_19043461,SARS-CoV-2/human/USA/NMDOH-2024005259/2024,Homo sapiens,nasopharyngeal swab,28-MAY-2024,3
PP841000.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/05/28,NA,NA,GISAID: EPI_ISL_19043443,SARS-CoV-2/human/USA/NMDOH-2024005223/2024,Homo sapiens,nasopharyngeal swab,28-MAY-2024,3
PP840962.1,Severe acute respiratory syndrome coronavirus 2,29691,2024/05/28,NA,NA,GISAID: EPI_ISL_19043456,SARS-CoV-2/human/USA/NMDOH-2024005247/2024,Homo sapiens,nasopharyngeal swab,28-MAY-2024,3
OZ055471.1,Severe acute respiratory syndrome coronavirus 2,29626,2024/05/17,NA,NA,NA,NA,Homo sapiens,NA,18-MAY-2024,3
PP752209.1,Severe acute respiratory syndrome coronavirus 2,29732,2024/05/02,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06166/2022,Homo sapiens,clinical,02-MAY-2024,3
PP747788.1,Severe acute respiratory syndrome coronavirus 2,29757,2024/05/02,NA,NA,NA,SARS-CoV-2/human/USA/ATP8WMDMZK/2023,Homo sapiens,rapid antigen test,02-MAY-2024,3
PP747615.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/05/02,NA,NA,NA,SARS-CoV-2/human/USA/2024CV0726/2024,Homo sapiens,nasopharyngeal swab,02-MAY-2024,3
PP821013.1,Severe acute respiratory syndrome coronavirus 2,29761,2024/05/21,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-240517104952/2024,Homo sapiens,NA,21-MAY-2024,3
PP819337.1,Severe acute respiratory syndrome coronavirus 2,29688,2024/05/21,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-LC1104189/2024,Homo sapiens,Nasal Swabs,21-MAY-2024,3
PP825008.1,Severe acute respiratory syndrome coronavirus 2,29646,2024/05/21,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDPH-6000019329/2024,Homo sapiens,clinical,21-MAY-2024,3
PP820952.1,Severe acute respiratory syndrome coronavirus 2,29809,2024/05/21,NA,NA,NA,SARS-CoV-2/human/USA/IL-RIPHL_33032_G/2024,Homo sapiens,nasopharyngeal swab,21-MAY-2024,3
PP824863.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/05/21,NA,NA,GISAID accession: EPI_ISL_19054450,SARS-CoV-2/human/USA/TN-SPHL-18839/2023,Homo sapiens,clinical,21-MAY-2024,3
OZ058788.1,Severe acute respiratory syndrome coronavirus 2,29632,2024/05/19,NA,NA,NA,NA,Homo sapiens,NA,19-MAY-2024,3
PP754068.1,Severe acute respiratory syndrome coronavirus 2,29714,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_4497/2020,Homo sapiens,nasal swab,03-MAY-2024,3
PP754093.1,Severe acute respiratory syndrome coronavirus 2,29870,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P328/2023,Homo sapiens,nasal swab,03-MAY-2024,3
PP754062.1,Severe acute respiratory syndrome coronavirus 2,29714,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_4422/2020,Homo sapiens,nasal swab,03-MAY-2024,3
PP754110.1,Severe acute respiratory syndrome coronavirus 2,29870,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P357/2023,Homo sapiens,nasal swab,03-MAY-2024,3
PP754213.1,Severe acute respiratory syndrome coronavirus 2,29872,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P354/2023,Homo sapiens,nasal swab,03-MAY-2024,3
PP854527.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/05/31,NA,NA,NA,SARS-CoV-2/human/USA/OSPHL09629/2024,Homo sapiens,NA,31-MAY-2024,3
PP830887.1,Severe acute respiratory syndrome coronavirus 2,29713,2024/05/23,NA,NA,NA,SARS-CoV-2/human/USA/RISHL24COV01155/2021,Homo sapiens,nasal swab,23-MAY-2024,3
PP765606.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/05/07,NA,NA,NA,SARS-CoV-2/human/USA/AZ-CDC-QDX94466938/2024,Homo sapiens,Nasal Swabs,07-MAY-2024,3
PP764773.1,Severe acute respiratory syndrome coronavirus 2,29793,2024/05/07,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-2-7656761/2024,Homo sapiens,nasopharyngeal swab,07-MAY-2024,3
PP762365.1,Severe acute respiratory syndrome coronavirus 2,29690,2024/05/07,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-LC1103728/2024,Homo sapiens,Nasal Swabs,07-MAY-2024,3
PP762387.1,Severe acute respiratory syndrome coronavirus 2,29622,2024/05/07,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-LC1103835/2024,Homo sapiens,Nasal Swabs,07-MAY-2024,3
PP762388.1,Severe acute respiratory syndrome coronavirus 2,29660,2024/05/07,NA,NA,NA,SARS-CoV-2/human/USA/DE-CDC-LC1103699/2024,Homo sapiens,Nasal Swabs,07-MAY-2024,3
PP762325.1,Severe acute respiratory syndrome coronavirus 2,29660,2024/05/07,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-LC1103906/2024,Homo sapiens,Nasal Swabs,07-MAY-2024,3
PP763855.1,Severe acute respiratory syndrome coronavirus 2,29793,2024/05/07,NA,NA,NA,SARS-CoV-2/human/USA/SD-CDC-2-7705802/2024,Homo sapiens,nasopharyngeal swab,07-MAY-2024,3
PP835493.1,Severe acute respiratory syndrome coronavirus 2,29634,2024/05/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-MCPHL-GBD00279/2024,Homo sapiens,clinical,24-MAY-2024,3
PP835489.1,Severe acute respiratory syndrome coronavirus 2,29648,2024/05/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-MCPHL-GBD00272/2024,Homo sapiens,clinical,24-MAY-2024,3
PP835488.1,Severe acute respiratory syndrome coronavirus 2,29650,2024/05/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-MCPHL-GBD00271/2024,Homo sapiens,clinical,24-MAY-2024,3
PP835472.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/05/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-MCPHL-GBD00246/2024,Homo sapiens,clinical,24-MAY-2024,3
PP915917.1,Severe acute respiratory syndrome coronavirus 2,29732,2024/06/14,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06801/2022,Homo sapiens,clinical,14-JUN-2024,3
PP915686.1,Severe acute respiratory syndrome coronavirus 2,29763,2024/06/14,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-240610133609/2024,Homo sapiens,NA,14-JUN-2024,3
PP933653.1,Severe acute respiratory syndrome coronavirus 2,29651,2024/06/20,NA,NA,NA,SARS-CoV-2/human/USA/NY-NYCPHL-012891/2022,Homo sapiens,NA,20-JUN-2024,3
PP933471.1,Severe acute respiratory syndrome coronavirus 2,29782,2024/06/20,NA,NA,NA,SARS-CoV-2/human/USA/NY-NYCPHL-000730/2020,Homo sapiens,NA,20-JUN-2024,3
PP933682.1,Severe acute respiratory syndrome coronavirus 2,29636,2024/06/20,NA,NA,NA,SARS-CoV-2/human/USA/NY-NYCPHL-013431/2022,Homo sapiens,NA,20-JUN-2024,3
PP938774.1,Severe acute respiratory syndrome coronavirus 2,29502,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-LC1106041/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,3
PP938828.1,Severe acute respiratory syndrome coronavirus 2,29376,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-LC1106024/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,3
PP938760.1,Severe acute respiratory syndrome coronavirus 2,29718,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX97711563/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,3
PP938781.1,Severe acute respiratory syndrome coronavirus 2,29631,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/VA-CDC-LC1106044/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,3
PP938792.1,Severe acute respiratory syndrome coronavirus 2,29691,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-LC1106112/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,3
PP938776.1,Severe acute respiratory syndrome coronavirus 2,29645,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/DC-CDC-LC1106037/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,3
PP938782.1,Severe acute respiratory syndrome coronavirus 2,29657,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-LC1106121/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,3
PP954984.1,Severe acute respiratory syndrome coronavirus 2,29568,2024/06/26,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-2-7827080/2024,Homo sapiens,nasopharyngeal swab,26-JUN-2024,3
PP955332.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/06/26,NA,NA,NA,SARS-CoV-2/human/USA/CT-DPH-1220898001/2024,Homo sapiens,clinical,26-JUN-2024,3
PP954983.1,Severe acute respiratory syndrome coronavirus 2,29661,2024/06/26,NA,NA,NA,SARS-CoV-2/human/USA/UT-CDC-2-7826480/2024,Homo sapiens,nasopharyngeal swab,26-JUN-2024,3
PP967488.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/06/29,NA,NA,GISAID_ID: EPI_ISL_19217922,SARS-CoV-2/human/USA/CO-CDPHE-41968413/2024,Homo sapiens,patient isolate,29-JUN-2024,3
PP944416.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/06/24,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-41712/2024,Homo sapiens,nasopharynx,24-JUN-2024,3
PP959088.1,Severe acute respiratory syndrome coronavirus 2,29652,2024/06/27,NA,NA,NA,SARS-CoV-2/human/USA/UT-CDC-2-7853996/2024,Homo sapiens,nasopharyngeal swab,27-JUN-2024,3
PP958900.1,Severe acute respiratory syndrome coronavirus 2,29661,2024/06/27,NA,NA,NA,SARS-CoV-2/human/USA/OH-CDC-5265403-001/2024,Homo sapiens,nasal swab,27-JUN-2024,3
PP958999.1,Severe acute respiratory syndrome coronavirus 2,29601,2024/06/27,NA,NA,NA,SARS-CoV-2/human/USA/RI-CDC-2-7858078/2024,Homo sapiens,nasopharyngeal swab,27-JUN-2024,3
PP957336.1,Severe acute respiratory syndrome coronavirus 2,29688,2024/06/27,NA,NA,NA,SARS-CoV-2/human/USA/GA-CDC-LC1106535/2024,Homo sapiens,Nasal Swabs,27-JUN-2024,3
PP874326.1,Severe acute respiratory syndrome coronavirus 2,29718,2024/06/05,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06750/2022,Homo sapiens,clinical,05-JUN-2024,3
PP874296.1,Severe acute respiratory syndrome coronavirus 2,29762,2024/06/05,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06720/2020,Homo sapiens,clinical,05-JUN-2024,3
PP874319.1,Severe acute respiratory syndrome coronavirus 2,29732,2024/06/05,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06743/2021,Homo sapiens,clinical,05-JUN-2024,3
PP938091.1,Severe acute respiratory syndrome coronavirus 2,29705,2024/06/21,NA,NA,NA,SARS-CoV-2/human/USA/VT-24-005115-WGS-02/2024,Homo sapiens,nasal swab,21-JUN-2024,3
PP938087.1,Severe acute respiratory syndrome coronavirus 2,29691,2024/06/21,NA,NA,NA,SARS-CoV-2/human/USA/VT-24-005114-WGS-02/2024,Homo sapiens,nasal swab,21-JUN-2024,3
PP938099.1,Severe acute respiratory syndrome coronavirus 2,29694,2024/06/21,NA,NA,NA,SARS-CoV-2/human/USA/VT-24-004792-WGS-02/2024,Homo sapiens,nasal swab,21-JUN-2024,3
PP929027.1,Severe acute respiratory syndrome coronavirus 2,29732,2024/06/18,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06888/2022,Homo sapiens,clinical,18-JUN-2024,3
PP864214.1,Severe acute respiratory syndrome coronavirus 2,29536,2024/06/04,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-LC1104881/2024,Homo sapiens,Nasal Swabs,04-JUN-2024,3
PP864238.1,Severe acute respiratory syndrome coronavirus 2,29658,2024/06/04,NA,NA,NA,SARS-CoV-2/human/USA/LA-CDC-LC1104814/2024,Homo sapiens,Nasal Swabs,04-JUN-2024,3
PP866024.1,Severe acute respiratory syndrome coronavirus 2,29787,2024/06/04,NA,NA,NA,SARS-CoV-2/human/USA/IL-RIPHL_33036_G/2024,Homo sapiens,nasopharyngeal swab,04-JUN-2024,3
PP859211.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/02,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-QDX96893356/2024,Homo sapiens,Nasal Swabs,02-JUN-2024,3
PP859217.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/02,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-QDX97016443/2024,Homo sapiens,Nasal Swabs,02-JUN-2024,3
PP859218.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/02,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX97016434/2024,Homo sapiens,Nasal Swabs,02-JUN-2024,3
PP859205.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/02,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX96893352/2024,Homo sapiens,Nasal Swabs,02-JUN-2024,3
PP859221.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/02,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX97016408/2024,Homo sapiens,Nasal Swabs,02-JUN-2024,3
PP859204.1,Severe acute respiratory syndrome coronavirus 2,29718,2024/06/02,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX96893348/2024,Homo sapiens,Nasal Swabs,02-JUN-2024,3
PP859198.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/02,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX96772012/2024,Homo sapiens,Nasal Swabs,02-JUN-2024,3
PP859213.1,Severe acute respiratory syndrome coronavirus 2,29719,2024/06/02,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX97016415/2024,Homo sapiens,Nasal Swabs,02-JUN-2024,3
PP859208.1,Severe acute respiratory syndrome coronavirus 2,29718,2024/06/02,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX96893372/2024,Homo sapiens,Nasal Swabs,02-JUN-2024,3
PP859220.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/02,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-QDX97016440/2024,Homo sapiens,Nasal Swabs,02-JUN-2024,3
PP862652.1,Severe acute respiratory syndrome coronavirus 2,29758,2024/06/03,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-240529224754/2024,Homo sapiens,NA,03-JUN-2024,3
PP862675.1,Severe acute respiratory syndrome coronavirus 2,29756,2024/06/03,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-240529706247/2024,Homo sapiens,NA,03-JUN-2024,3
PP862674.1,Severe acute respiratory syndrome coronavirus 2,29756,2024/06/03,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-240529636702/2024,Homo sapiens,NA,03-JUN-2024,3
PP896968.1,Severe acute respiratory syndrome coronavirus 2,29562,2024/06/10,NA,NA,EPI_ISL_19189210,SARS-CoV-2/human/USA/CA-SEARCH-140130/2024,Homo sapiens,nasal swab,10-JUN-2024,3
PP896961.1,Severe acute respiratory syndrome coronavirus 2,29562,2024/06/10,NA,NA,EPI_ISL_19189203,SARS-CoV-2/human/USA/CA-SEARCH-140120/2024,Homo sapiens,nasal swab,10-JUN-2024,3
PP894268.1,Severe acute respiratory syndrome coronavirus 2,29575,2024/06/10,NA,NA,NA,SARS-CoV-2/human/USA/RIGHT-L2952991434393/2024,Homo sapiens,patient isolate,10-JUN-2024,3
PP232081.1,Severe acute respiratory syndrome coronavirus 2,29817,2024/06/10,NA,NA,NA,SARS-CoV-2/human/ITA/11_PZ_D/2022,Homo sapiens,nasopharyngeal swab,10-JUN-2024,3
PP232094.1,Severe acute respiratory syndrome coronavirus 2,29817,2024/06/10,NA,NA,NA,SARS-CoV-2/human/ITA/25_PZ_G/2022,Homo sapiens,nasopharyngeal swab,10-JUN-2024,3
PP894903.1,Severe acute respiratory syndrome coronavirus 2,29524,2024/06/10,NA,NA,NA,SARS-CoV-2/human/USA/MIS-L377427423/2024,Homo sapiens,patient isolate,10-JUN-2024,3
PP894223.1,Severe acute respiratory syndrome coronavirus 2,29591,2024/06/10,NA,NA,NA,SARS-CoV-2/human/USA/MIS-010353377/2024,Homo sapiens,patient isolate,10-JUN-2024,3
PQ105393.1,Severe acute respiratory syndrome coronavirus 2,29768,2024/07/29,NA,NA,NA,SARS-CoV-2/human/CHN/GDCDC-00830/2023,Homo sapiens,Oro-pharyngeal swab,29-JUL-2024,3
PQ106168.1,Severe acute respiratory syndrome coronavirus 2,29615,2024/07/29,NA,NA,NA,SARS-CoV-2/human/CHN/GCDC-XG00024/2023,Homo sapiens,Oro-pharyngeal swab,29-JUL-2024,3
PQ105700.1,Severe acute respiratory syndrome coronavirus 2,29767,2024/07/29,NA,NA,NA,SARS-CoV-2/human/CHN/GCDC-ST0027/2023,Homo sapiens,Oro-pharyngeal swab,29-JUL-2024,3
PQ104453.1,Severe acute respiratory syndrome coronavirus 2,29741,2024/07/29,NA,NA,NA,SARS-CoV-2/human/CHN/GDCDC_GZ_0381/2023,Homo sapiens,Oro-pharyngeal swab,29-JUL-2024,3
PQ104139.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/07/29,NA,NA,NA,SARS-CoV-2/human/CHN/GDCDC_ZH_0089/2023,Homo sapiens,Oro-pharyngeal swab,29-JUL-2024,3
PQ106169.1,Severe acute respiratory syndrome coronavirus 2,29622,2024/07/29,NA,NA,NA,SARS-CoV-2/human/CHN/GCDC-XG00023/2023,Homo sapiens,Oro-pharyngeal swab,29-JUL-2024,3
PQ105476.1,Severe acute respiratory syndrome coronavirus 2,29625,2024/07/29,NA,NA,NA,SARS-CoV-2/human/CHN/GCDC-62064/2022,Homo sapiens,Oro-pharyngeal swab,29-JUL-2024,3
PQ106131.1,Severe acute respiratory syndrome coronavirus 2,29631,2024/07/29,NA,NA,NA,SARS-CoV-2/human/CHN/GDCDC-GZ-0011/2023,Homo sapiens,Oro-pharyngeal swab,29-JUL-2024,3
PQ074206.1,Severe acute respiratory syndrome coronavirus 2,29418,2024/07/25,NA,NA,NA,SARS-CoV-2/human/USA/2467830/2024,Homo sapiens,clinical,25-JUL-2024,3
PQ075602.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/07/25,NA,NA,GISAID accession: EPI_ISL_19282562,SARS-CoV-2/human/USA/TN-SPHL-1452/2024,Homo sapiens,clinical,25-JUL-2024,3
PQ075511.1,Severe acute respiratory syndrome coronavirus 2,29679,2024/07/25,NA,NA,GISAID accession: EPI_ISL_19282471,SARS-CoV-2/human/USA/TN-SPHL-1329/2024,Homo sapiens,clinical,25-JUL-2024,3
PQ038889.1,Severe acute respiratory syndrome coronavirus 2,29758,2024/07/16,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-240715442375/2024,Homo sapiens,NA,16-JUL-2024,3
PQ037564.1,Severe acute respiratory syndrome coronavirus 2,29646,2024/07/16,NA,NA,NA,SARS-CoV-2/human/USA/MIS-L378573874/2024,Homo sapiens,patient isolate,16-JUL-2024,3
PQ037558.1,Severe acute respiratory syndrome coronavirus 2,29634,2024/07/16,NA,NA,NA,SARS-CoV-2/human/USA/MIS-L378451105/2024,Homo sapiens,patient isolate,16-JUL-2024,3
PQ034831.1,Severe acute respiratory syndrome coronavirus 2,29687,2024/07/16,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-LC1108060/2024,Homo sapiens,Nasal Swabs,16-JUL-2024,3
PP973053.1,Severe acute respiratory syndrome coronavirus 2,29376,2024/07/02,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-LC1107174/2024,Homo sapiens,Nasal Swabs,02-JUL-2024,3
PP976398.1,Severe acute respiratory syndrome coronavirus 2,29733,2024/07/02,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-240621928190/2024,Homo sapiens,NA,02-JUL-2024,3
PP973238.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/07/02,NA,NA,NA,SARS-CoV-2/human/USA/AZ-CDC-QDX98316468/2024,Homo sapiens,Nasal Swabs,02-JUL-2024,3
PQ084791.1,Severe acute respiratory syndrome coronavirus 2,29724,2024/07/26,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-LC1109754/2024,Homo sapiens,Nasal Swabs,26-JUL-2024,3
PQ108006.1,Severe acute respiratory syndrome coronavirus 2,29656,2024/07/30,NA,NA,NA,SARS-CoV-2/human/USA/VA-CDC-LC1110089/2024,Homo sapiens,Nasal Swabs,30-JUL-2024,3
PQ109948.1,Severe acute respiratory syndrome coronavirus 2,29592,2024/07/30,NA,NA,NA,SARS-CoV-2/human/USA/MIS-L379052060/2024,Homo sapiens,patient isolate,30-JUL-2024,3
PQ065715.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/07/23,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY07282/2024,Homo sapiens,clinical,23-JUL-2024,3
PQ065697.1,Severe acute respiratory syndrome coronavirus 2,29719,2024/07/23,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY07264/2024,Homo sapiens,clinical,23-JUL-2024,3
PQ064223.1,Severe acute respiratory syndrome coronavirus 2,29658,2024/07/23,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-2-7886178/2024,Homo sapiens,nasopharyngeal swab,23-JUL-2024,3
PP994105.1,Severe acute respiratory syndrome coronavirus 2,29718,2024/07/09,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX98844198/2024,Homo sapiens,Nasal Swabs,09-JUL-2024,3
PP997312.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/07/09,NA,NA,GISAID accession: EPI_ISL_19195430,SARS-CoV-2/human/USA/TN-SPHL-1653/2024,Homo sapiens,clinical,09-JUL-2024,3
PP994031.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/07/09,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX98726314/2024,Homo sapiens,Nasal Swabs,09-JUL-2024,3
PP994003.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/07/09,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX98726472/2024,Homo sapiens,Nasal Swabs,09-JUL-2024,3
PP994011.1,Severe acute respiratory syndrome coronavirus 2,29718,2024/07/09,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX98726474/2024,Homo sapiens,Nasal Swabs,09-JUL-2024,3
PP994198.1,Severe acute respiratory syndrome coronavirus 2,29688,2024/07/09,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-LC1107581/2024,Homo sapiens,Nasal Swabs,09-JUL-2024,3
