accession,organism,length,collection_date,country,strain,lineage,isolate,host,isolation_source,submission_date,batch
PP852526.1,Severe acute respiratory syndrome coronavirus 2,29594,2024/05/30,NA,NA,NA,SARS-CoV-2/human/USA/MIS-010292408/2024,Homo sapiens,patient isolate,30-MAY-2024,2
PP741886.1,Severe acute respiratory syndrome coronavirus 2,29752,2024/05/01,NA,NA,NA,SARS-CoV-2/human/USA/NV-CDC-LC1103616/2024,Homo sapiens,Nasal Swabs,01-MAY-2024,2
PP741899.1,Severe acute respiratory syndrome coronavirus 2,29752,2024/05/01,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-LC1103608/2024,Homo sapiens,Nasal Swabs,01-MAY-2024,2
PP741890.1,Severe acute respiratory syndrome coronavirus 2,29752,2024/05/01,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC1103622/2024,Homo sapiens,Nasal Swabs,01-MAY-2024,2
PP741941.1,Severe acute respiratory syndrome coronavirus 2,29720,2024/05/01,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-LC1103525/2024,Homo sapiens,Nasal Swabs,01-MAY-2024,2
PP741905.1,Severe acute respiratory syndrome coronavirus 2,29658,2024/05/01,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-LC1103575/2024,Homo sapiens,Nasal Swabs,01-MAY-2024,2
PP744623.1,Severe acute respiratory syndrome coronavirus 2,29736,2024/05/01,NA,NA,NA,SARS-CoV-2/human/USA/VA-DCLS-16149/2024,Homo sapiens,NA,01-MAY-2024,2
PP754123.1,Severe acute respiratory syndrome coronavirus 2,29870,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P372/2023,Homo sapiens,nasal swab,03-MAY-2024,2
PP754102.1,Severe acute respiratory syndrome coronavirus 2,29870,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P344/2023,Homo sapiens,nasal swab,03-MAY-2024,2
PP754130.1,Severe acute respiratory syndrome coronavirus 2,29870,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P381/2023,Homo sapiens,nasal swab,03-MAY-2024,2
PP754142.1,Severe acute respiratory syndrome coronavirus 2,29872,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P394/2023,Homo sapiens,nasal swab,03-MAY-2024,2
PP754125.1,Severe acute respiratory syndrome coronavirus 2,29870,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P374/2023,Homo sapiens,nasal swab,03-MAY-2024,2
PP754070.1,Severe acute respiratory syndrome coronavirus 2,29716,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_4709/2020,Homo sapiens,lung,03-MAY-2024,2
PP754078.1,Severe acute respiratory syndrome coronavirus 2,29714,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_4828/2020,Homo sapiens,nasal swab,03-MAY-2024,2
PP754099.1,Severe acute respiratory syndrome coronavirus 2,29870,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P341/2023,Homo sapiens,nasal swab,03-MAY-2024,2
PP769074.1,Severe acute respiratory syndrome coronavirus 2,29684,2024/05/22,NA,NA,NA,SARS-CoV-2/human/USA/CA-RPHL22-001319/2022,Homo sapiens,clinical,22-MAY-2024,2
PP769072.1,Severe acute respiratory syndrome coronavirus 2,29684,2024/05/22,NA,NA,NA,SARS-CoV-2/human/USA/CA-RPHL22-001314/2022,Homo sapiens,clinical,22-MAY-2024,2
PP794103.1,Severe acute respiratory syndrome coronavirus 2,29660,2024/05/14,NA,NA,GISAID accession: EPI_ISL_19057881,SARS-CoV-2/human/USA/TN-SPHL-0660/2023,Homo sapiens,clinical,14-MAY-2024,2
PP794233.1,Severe acute respiratory syndrome coronavirus 2,29762,2024/05/14,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06331/2020,Homo sapiens,clinical,14-MAY-2024,2
PP791362.1,Severe acute respiratory syndrome coronavirus 2,29658,2024/05/14,NA,NA,GISAID accession: EPI_ISL_19045864,SARS-CoV-2/human/USA/TN-SPHL-20686/2023,Homo sapiens,clinical,14-MAY-2024,2
PP794275.1,Severe acute respiratory syndrome coronavirus 2,29732,2024/05/14,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06373/2022,Homo sapiens,clinical,14-MAY-2024,2
PP794244.1,Severe acute respiratory syndrome coronavirus 2,29762,2024/05/14,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06342/2020,Homo sapiens,clinical,14-MAY-2024,2
PP794097.1,Severe acute respiratory syndrome coronavirus 2,29687,2024/05/14,NA,NA,GISAID accession: EPI_ISL_19057875,SARS-CoV-2/human/USA/TN-SPHL-0651/2023,Homo sapiens,clinical,14-MAY-2024,2
PP791317.1,Severe acute respiratory syndrome coronavirus 2,29704,2024/05/14,NA,NA,GISAID accession: EPI_ISL_19045819,SARS-CoV-2/human/USA/TN-SPHL-0843/2023,Homo sapiens,clinical,14-MAY-2024,2
PP817110.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/05/20,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-41585/2024,Homo sapiens,nasopharynx,20-MAY-2024,2
PP819283.1,Severe acute respiratory syndrome coronavirus 2,29691,2024/05/21,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-LC1104169/2024,Homo sapiens,Nasal Swabs,21-MAY-2024,2
PP824844.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/05/21,NA,NA,GISAID accession: EPI_ISL_19054431,SARS-CoV-2/human/USA/TN-SPHL-18812/2023,Homo sapiens,clinical,21-MAY-2024,2
PP835492.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/05/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-MCPHL-GBD00276/2024,Homo sapiens,clinical,24-MAY-2024,2
PP835485.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/05/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-MCPHL-GBD00266/2024,Homo sapiens,clinical,24-MAY-2024,2
PP835480.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/05/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-MCPHL-GBD00256/2024,Homo sapiens,clinical,24-MAY-2024,2
PP835484.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/05/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-MCPHL-GBD00265/2024,Homo sapiens,clinical,24-MAY-2024,2
PP832907.1,Severe acute respiratory syndrome coronavirus 2,29767,2024/05/24,NA,NA,NA,SARS-CoV-2/human/MAR/IPM401-2023/2023,Homo sapiens,nasopharyngeal swab,24-MAY-2024,2
OR192074.1,Severe acute respiratory syndrome coronavirus 2,29630,2024/06/08,NA,NA,passage_history:Sequence was derived directly from the original sample material.,SARS-CoV-2/human/USA/NY-PV87987/2023,Homo sapiens,nasal swab,08-JUN-2024,2
OR192101.1,Severe acute respiratory syndrome coronavirus 2,29630,2024/06/08,NA,NA,passage_history:Sequence was derived directly from the original sample material.,SARS-CoV-2/human/USA/NY-PV88055/2023,Homo sapiens,sputum,08-JUN-2024,2
OR192097.1,Severe acute respiratory syndrome coronavirus 2,29630,2024/06/08,NA,NA,passage_history:Sequence was derived directly from the original sample material.,SARS-CoV-2/human/USA/NY-PV84884/2023,Homo sapiens,nasal swab,08-JUN-2024,2
OR192071.1,Severe acute respiratory syndrome coronavirus 2,29588,2024/06/08,NA,NA,passage_history:Sequence was derived directly from the original sample material.,SARS-CoV-2/human/USA/NY-PV88057/2023,Homo sapiens,sputum,08-JUN-2024,2
OR192128.1,Severe acute respiratory syndrome coronavirus 2,29630,2024/06/08,NA,NA,passage_history:Sequence was derived directly from the original sample material.,SARS-CoV-2/human/USA/NY-PV87982/2023,Homo sapiens,nasal swab,08-JUN-2024,2
OR192070.1,Severe acute respiratory syndrome coronavirus 2,29630,2024/06/08,NA,NA,passage_history:Sequence was derived directly from the original sample material.,SARS-CoV-2/human/USA/NY-PV88041/2023,Homo sapiens,nasal swab,08-JUN-2024,2
OR192104.1,Severe acute respiratory syndrome coronavirus 2,29632,2024/06/08,NA,NA,passage_history:Sequence was derived directly from the original sample material.,SARS-CoV-2/human/USA/NY-PV87839/2023,Homo sapiens,nasal swab,08-JUN-2024,2
OR192079.1,Severe acute respiratory syndrome coronavirus 2,29633,2024/06/08,NA,NA,passage_history:Sequence was derived directly from the original sample material.,SARS-CoV-2/human/USA/NY-PV87921/2023,Homo sapiens,nasal swab,08-JUN-2024,2
OR192062.1,Severe acute respiratory syndrome coronavirus 2,29627,2024/06/08,NA,NA,passage_history:Sequence was derived directly from the original sample material.,SARS-CoV-2/human/USA/NY-PV88009/2023,Homo sapiens,nasal swab,08-JUN-2024,2
PP885718.1,Severe acute respiratory syndrome coronavirus 2,29709,2024/06/06,NA,NA,NA,SARS-CoV-2/human/USA/NY-PBRI-2024NYCM001/2024,Homo sapiens,nasal swab,06-JUN-2024,2
PP938088.1,Severe acute respiratory syndrome coronavirus 2,29751,2024/06/21,NA,NA,NA,SARS-CoV-2/human/USA/VT-24-005180-WGS-02/2024,Homo sapiens,nasal swab,21-JUN-2024,2
PP938128.1,Severe acute respiratory syndrome coronavirus 2,29691,2024/06/21,NA,NA,NA,SARS-CoV-2/human/USA/VT-24-005346-WGS-02/2024,Homo sapiens,nasal swab,21-JUN-2024,2
PP897470.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/11,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX97356892/2024,Homo sapiens,Nasal Swabs,11-JUN-2024,2
PP897425.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/11,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX97223389/2024,Homo sapiens,Nasal Swabs,11-JUN-2024,2
PP897429.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/11,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX97223384/2024,Homo sapiens,Nasal Swabs,11-JUN-2024,2
PP897477.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/11,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-LC1105824/2024,Homo sapiens,Nasal Swabs,11-JUN-2024,2
PP897439.1,Severe acute respiratory syndrome coronavirus 2,29720,2024/06/11,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX97223363/2024,Homo sapiens,Nasal Swabs,11-JUN-2024,2
OR295276.1,Severe acute respiratory syndrome coronavirus 2,29603,2024/06/30,NA,NA,NA,SARS-CoV-2/human/CHN/NJ53/2022,Homo sapiens,throat swab,30-JUN-2024,2
OR295250.1,Severe acute respiratory syndrome coronavirus 2,29678,2024/06/30,NA,NA,NA,SARS-CoV-2/human/CHN/NJ21/2022,Homo sapiens,throat swab,30-JUN-2024,2
OR295294.1,Severe acute respiratory syndrome coronavirus 2,29587,2024/06/30,NA,NA,NA,SARS-CoV-2/human/CHN/NJ78/2022,Homo sapiens,throat swab,30-JUN-2024,2
OR295303.1,Severe acute respiratory syndrome coronavirus 2,29590,2024/06/30,NA,NA,NA,SARS-CoV-2/human/CHN/NJ89/2022,Homo sapiens,throat swab,30-JUN-2024,2
OR295273.1,Severe acute respiratory syndrome coronavirus 2,29606,2024/06/30,NA,NA,NA,SARS-CoV-2/human/CHN/NJ50/2022,Homo sapiens,throat swab,30-JUN-2024,2
OR295274.1,Severe acute respiratory syndrome coronavirus 2,29589,2024/06/30,NA,NA,NA,SARS-CoV-2/human/CHN/NJ51/2022,Homo sapiens,throat swab,30-JUN-2024,2
OR295249.1,Severe acute respiratory syndrome coronavirus 2,29653,2024/06/30,NA,NA,NA,SARS-CoV-2/human/CHN/NJ20/2022,Homo sapiens,throat swab,30-JUN-2024,2
OR295267.1,Severe acute respiratory syndrome coronavirus 2,29587,2024/06/30,NA,NA,NA,SARS-CoV-2/human/CHN/NJ41/2022,Homo sapiens,throat swab,30-JUN-2024,2
PP954975.1,Severe acute respiratory syndrome coronavirus 2,29413,2024/06/26,NA,NA,NA,SARS-CoV-2/human/USA/RI-CDC-2-7826484/2024,Homo sapiens,nasopharyngeal swab,26-JUN-2024,2
PP954997.1,Severe acute respiratory syndrome coronavirus 2,29628,2024/06/26,NA,NA,NA,SARS-CoV-2/human/USA/NM-CDC-2-7826672/2024,Homo sapiens,nasal swab,26-JUN-2024,2
PP954990.1,Severe acute respiratory syndrome coronavirus 2,29661,2024/06/26,NA,NA,NA,SARS-CoV-2/human/USA/UT-CDC-2-7826326/2024,Homo sapiens,nasopharyngeal swab,26-JUN-2024,2
PP954985.1,Severe acute respiratory syndrome coronavirus 2,29661,2024/06/26,NA,NA,NA,SARS-CoV-2/human/USA/NM-CDC-2-7826667/2024,Homo sapiens,nasopharyngeal swab,26-JUN-2024,2
PP955343.1,Severe acute respiratory syndrome coronavirus 2,29646,2024/06/26,NA,NA,NA,SARS-CoV-2/human/USA/CT-DPH-1222966001/2024,Homo sapiens,clinical,26-JUN-2024,2
PP896945.1,Severe acute respiratory syndrome coronavirus 2,29634,2024/06/10,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDPH-6000019496/2024,Homo sapiens,clinical,10-JUN-2024,2
PP894275.1,Severe acute respiratory syndrome coronavirus 2,29594,2024/06/10,NA,NA,NA,SARS-CoV-2/human/USA/RIGHT-L2196719464825/2024,Homo sapiens,patient isolate,10-JUN-2024,2
PP896980.1,Severe acute respiratory syndrome coronavirus 2,29562,2024/06/10,NA,NA,EPI_ISL_19189222,SARS-CoV-2/human/USA/CA-SEARCH-140154/2024,Homo sapiens,nasal swab,10-JUN-2024,2
PP894965.1,Severe acute respiratory syndrome coronavirus 2,29569,2024/06/10,NA,NA,NA,SARS-CoV-2/human/USA/RIGHT-L1318137689942/2024,Homo sapiens,patient isolate,10-JUN-2024,2
PP896978.1,Severe acute respiratory syndrome coronavirus 2,29547,2024/06/10,NA,NA,EPI_ISL_19189220,SARS-CoV-2/human/USA/CA-SEARCH-140150/2024,Homo sapiens,nasal swab,10-JUN-2024,2
PP894953.1,Severe acute respiratory syndrome coronavirus 2,29573,2024/06/10,NA,NA,NA,SARS-CoV-2/human/USA/RIGHT-L2572923471334/2024,Homo sapiens,patient isolate,10-JUN-2024,2
PP232095.1,Severe acute respiratory syndrome coronavirus 2,29817,2024/06/10,NA,NA,NA,SARS-CoV-2/human/ITA/26_PZ_G/2022,Homo sapiens,nasopharyngeal swab,10-JUN-2024,2
PP944409.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/06/24,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-41705/2024,Homo sapiens,nasopharynx,24-JUN-2024,2
PP929074.1,Severe acute respiratory syndrome coronavirus 2,29646,2024/06/18,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06936/2022,Homo sapiens,clinical,18-JUN-2024,2
PP887478.1,Severe acute respiratory syndrome coronavirus 2,29835,2024/06/07,NA,NA,NA,SARS-CoV-2/human/USA/OH-UHTL-3964/2024,Homo sapiens,nasopharyngeal swab,07-JUN-2024,2
PP887483.1,Severe acute respiratory syndrome coronavirus 2,29835,2024/06/07,NA,NA,NA,SARS-CoV-2/human/USA/OH-UHTL-3965/2024,Homo sapiens,nasopharyngeal swab,07-JUN-2024,2
PP862667.1,Severe acute respiratory syndrome coronavirus 2,29756,2024/06/03,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-240529531378/2024,Homo sapiens,NA,03-JUN-2024,2
PP862676.1,Severe acute respiratory syndrome coronavirus 2,29756,2024/06/03,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-240529725673/2024,Homo sapiens,NA,03-JUN-2024,2
PP862682.1,Severe acute respiratory syndrome coronavirus 2,29758,2024/06/03,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-240529947194/2024,Homo sapiens,NA,03-JUN-2024,2
PP938762.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX97711593/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,2
PP938829.1,Severe acute respiratory syndrome coronavirus 2,29690,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-LC1105944/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,2
PP938773.1,Severe acute respiratory syndrome coronavirus 2,29657,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-LC1106039/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,2
PP938805.1,Severe acute respiratory syndrome coronavirus 2,29602,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-LC1105927/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,2
PP938788.1,Severe acute respiratory syndrome coronavirus 2,29532,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/GA-CDC-LC1106021/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,2
PP938759.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/NV-CDC-QDX97784277/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,2
PP938791.1,Severe acute respiratory syndrome coronavirus 2,29691,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/VA-CDC-LC1106015/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,2
PQ118921.1,Severe acute respiratory syndrome coronavirus 2,29580,2024/07/31,NA,NA,NA,SARS-CoV-2/human/USA/IVY-G43S48H5/2024,Homo sapiens,patient isolate,31-JUL-2024,2
PQ118908.1,Severe acute respiratory syndrome coronavirus 2,29577,2024/07/31,NA,NA,NA,SARS-CoV-2/human/USA/IVY-G43S47Q4/2024,Homo sapiens,patient isolate,31-JUL-2024,2
PQ097918.1,Severe acute respiratory syndrome coronavirus 2,29870,2024/07/28,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P418/2023,Homo sapiens,nasal swab,28-JUL-2024,2
PQ097939.1,Severe acute respiratory syndrome coronavirus 2,29684,2024/07/28,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P602/2024,Homo sapiens,nasal swab,28-JUL-2024,2
PQ097937.1,Severe acute respiratory syndrome coronavirus 2,29870,2024/07/28,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P600/2024,Homo sapiens,nasal swab,28-JUL-2024,2
PQ097945.1,Severe acute respiratory syndrome coronavirus 2,29684,2024/07/28,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P609/2024,Homo sapiens,nasal swab,28-JUL-2024,2
PQ097925.1,Severe acute respiratory syndrome coronavirus 2,29870,2024/07/28,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P426/2023,Homo sapiens,nasal swab,28-JUL-2024,2
PQ097933.1,Severe acute respiratory syndrome coronavirus 2,29684,2024/07/28,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P596/2024,Homo sapiens,nasal swab,28-JUL-2024,2
PQ097934.1,Severe acute respiratory syndrome coronavirus 2,29684,2024/07/28,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P597/2024,Homo sapiens,nasal swab,28-JUL-2024,2
PQ097950.1,Severe acute respiratory syndrome coronavirus 2,29684,2024/07/28,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P615/2024,Homo sapiens,nasal swab,28-JUL-2024,2
PQ097916.1,Severe acute respiratory syndrome coronavirus 2,29687,2024/07/28,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_9391/2022,Homo sapiens,nasal swab,28-JUL-2024,2
PQ097924.1,Severe acute respiratory syndrome coronavirus 2,29870,2024/07/28,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P425/2023,Homo sapiens,nasal swab,28-JUL-2024,2
OR123808.1,Severe acute respiratory syndrome coronavirus 2,29789,2024/07/01,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDPH1834/2021,Homo sapiens,oronasopharynx,01-JUL-2024,2
PP971702.1,Severe acute respiratory syndrome coronavirus 2,29750,2024/07/01,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-240628194252/2024,Homo sapiens,NA,01-JUL-2024,2
PP968226.1,Severe acute respiratory syndrome coronavirus 2,29784,2024/07/01,NA,NA,NA,SARS-CoV-2/human/USA/IL-RIPHL_14551_G/2024,Homo sapiens,nasopharyngeal swab,01-JUL-2024,2
PP994309.1,Severe acute respiratory syndrome coronavirus 2,29687,2024/07/09,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-LC1107519/2024,Homo sapiens,Nasal Swabs,09-JUL-2024,2
PP994225.1,Severe acute respiratory syndrome coronavirus 2,29691,2024/07/09,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-LC1107685/2024,Homo sapiens,Nasal Swabs,09-JUL-2024,2
PP994226.1,Severe acute respiratory syndrome coronavirus 2,29655,2024/07/09,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-LC1107434/2024,Homo sapiens,Nasal Swabs,09-JUL-2024,2
PP994050.1,Severe acute respiratory syndrome coronavirus 2,29718,2024/07/09,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX98726326/2024,Homo sapiens,Nasal Swabs,09-JUL-2024,2
PP994092.1,Severe acute respiratory syndrome coronavirus 2,29718,2024/07/09,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX98785825/2024,Homo sapiens,Nasal Swabs,09-JUL-2024,2
PQ084900.1,Severe acute respiratory syndrome coronavirus 2,29724,2024/07/26,NA,NA,NA,SARS-CoV-2/human/USA/AZ-CDC-LC1109483/2024,Homo sapiens,Nasal Swabs,26-JUL-2024,2
PQ084937.1,Severe acute respiratory syndrome coronavirus 2,29256,2024/07/26,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-LC1109809/2024,Homo sapiens,Nasal Swabs,26-JUL-2024,2
PQ085530.1,Severe acute respiratory syndrome coronavirus 2,29782,2024/07/26,NA,NA,NA,SARS-CoV-2/human/BRA/5439/2020,Homo sapiens,nasopharyngeal swab,26-JUL-2024,2
PQ084946.1,Severe acute respiratory syndrome coronavirus 2,29688,2024/07/26,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-LC1109805/2024,Homo sapiens,Nasal Swabs,26-JUL-2024,2
PQ047107.1,Severe acute respiratory syndrome coronavirus 2,29658,2024/07/18,NA,NA,GISAID accession: EPI_ISL_19265690,SARS-CoV-2/human/USA/TN-SPHL-22081/2023,Homo sapiens,clinical,04-OCT-2024,2
PQ034910.1,Severe acute respiratory syndrome coronavirus 2,29688,2024/07/16,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-LC1108065/2024,Homo sapiens,Nasal Swabs,16-JUL-2024,2
PQ034924.1,Severe acute respiratory syndrome coronavirus 2,29687,2024/07/16,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-LC1108173/2024,Homo sapiens,Nasal Swabs,16-JUL-2024,2
PQ038900.1,Severe acute respiratory syndrome coronavirus 2,29751,2024/07/16,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-240715512161/2024,Homo sapiens,NA,16-JUL-2024,2
PQ037398.1,Severe acute respiratory syndrome coronavirus 2,29583,2024/07/16,NA,NA,NA,SARS-CoV-2/human/USA/RIGHT-L2418435816229/2024,Homo sapiens,patient isolate,16-JUL-2024,2
PQ108345.1,Severe acute respiratory syndrome coronavirus 2,29718,2024/07/30,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX20555845/2024,Homo sapiens,Nasal Swabs,30-JUL-2024,2
PQ110922.1,Severe acute respiratory syndrome coronavirus 2,29750,2024/07/30,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-240726396705/2024,Homo sapiens,NA,30-JUL-2024,2
PQ109789.1,Severe acute respiratory syndrome coronavirus 2,29592,2024/07/30,NA,NA,NA,SARS-CoV-2/human/USA/VIEW-L3873684178433/2024,Homo sapiens,patient isolate,30-JUL-2024,2
PQ053050.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/07/19,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDPH-6000019861/2024,Homo sapiens,clinical,19-JUL-2024,2
PQ105756.1,Severe acute respiratory syndrome coronavirus 2,29769,2024/07/29,NA,NA,NA,SARS-CoV-2/human/CHN/GCDC-DG010503/2022,Homo sapiens,Oro-pharyngeal swab,29-JUL-2024,2
PQ105927.1,Severe acute respiratory syndrome coronavirus 2,29745,2024/07/29,NA,NA,NA,SARS-CoV-2/human/CHN/GDCDC-CZ-0032/2023,Homo sapiens,Oro-pharyngeal swab,29-JUL-2024,2
PQ105913.1,Severe acute respiratory syndrome coronavirus 2,29637,2024/07/29,NA,NA,NA,SARS-CoV-2/human/CHN/GDCDC-GZ-0033/2023,Homo sapiens,Oro-pharyngeal swab,29-JUL-2024,2
PQ105339.1,Severe acute respiratory syndrome coronavirus 2,29646,2024/07/29,NA,NA,NA,SARS-CoV-2/human/CHN/GCDC-00577/2023,Homo sapiens,Oro-pharyngeal swab,29-JUL-2024,2
PQ105244.1,Severe acute respiratory syndrome coronavirus 2,29625,2024/07/29,NA,NA,NA,SARS-CoV-2/human/CHN/GCDC-61381/2022,Homo sapiens,Oro-pharyngeal swab,29-JUL-2024,2
PQ106192.1,Severe acute respiratory syndrome coronavirus 2,29702,2024/07/29,NA,NA,NA,SARS-CoV-2/human/CHN/GCDC-ZQ-0015/2023,Homo sapiens,Oro-pharyngeal swab,29-JUL-2024,2
PQ010539.1,Severe acute respiratory syndrome coronavirus 2,29732,2024/07/12,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY07095/2021,Homo sapiens,clinical,12-JUL-2024,2
PQ010667.1,Severe acute respiratory syndrome coronavirus 2,29748,2024/07/12,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-240709796334/2024,Homo sapiens,NA,12-JUL-2024,2
PQ010527.1,Severe acute respiratory syndrome coronavirus 2,29703,2024/07/12,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY07083/2024,Homo sapiens,clinical,12-JUL-2024,2
PQ010538.1,Severe acute respiratory syndrome coronavirus 2,29732,2024/07/12,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY07094/2021,Homo sapiens,clinical,12-JUL-2024,2
PQ075567.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/07/25,NA,NA,GISAID accession: EPI_ISL_19282527,SARS-CoV-2/human/USA/TN-SPHL-1407/2024,Homo sapiens,clinical,25-JUL-2024,2
PQ074191.1,Severe acute respiratory syndrome coronavirus 2,29725,2024/07/25,NA,NA,NA,SARS-CoV-2/human/USA/2467069/2024,Homo sapiens,clinical,25-JUL-2024,2
PQ084022.1,Severe acute respiratory syndrome coronavirus 2,29705,2024/07/25,NA,NA,GISAID: EPI_ISL_19264130,SARS-CoV-2/human/USA/NMDOH-2024018818/2024,Homo sapiens,nasopharyngeal swab,25-JUL-2024,2
