accession,organism,length,collection_date,country,strain,lineage,isolate,host,isolation_source,submission_date,batch
PP380289.1,Severe acute respiratory syndrome coronavirus 2,29723,2024/04/29,NA,NA,NA,SARS-CoV-2/human/CHN/S294-170-488270/2022,Homo sapiens,throat swab,29-APR-2024,1
PP737334.1,Severe acute respiratory syndrome coronavirus 2,29758,2024/04/29,NA,NA,Grant #: P20-GM103443,SARS-CoV-2/human/USA/SD-INBRE-02990/2023,Homo sapiens,swab,29-APR-2024,1
PP737321.1,Severe acute respiratory syndrome coronavirus 2,29760,2024/04/29,NA,NA,Grant #: P20-GM103443,SARS-CoV-2/human/USA/SD-INBRE-02977/2023,Homo sapiens,swab,29-APR-2024,1
PP729130.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/04/26,NA,NA,NA,SARS-CoV-2/human/USA/NJ-PHEL-V24004376/2024,Homo sapiens,clinical,26-APR-2024,1
PP729249.1,Severe acute respiratory syndrome coronavirus 2,29697,2024/04/26,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-41504/2024,Homo sapiens,nares,26-APR-2024,1
PP594076.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/04/07,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDPH-6000019061/2024,Homo sapiens,clinical,07-APR-2024,1
PP594078.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/04/07,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDPH-6000019064/2024,Homo sapiens,clinical,07-APR-2024,1
PP594066.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/04/07,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDPH-6000019043/2024,Homo sapiens,clinical,07-APR-2024,1
PP724551.1,Severe acute respiratory syndrome coronavirus 2,29719,2024/04/25,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06039/2024,Homo sapiens,clinical,25-APR-2024,1
PP724569.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/04/25,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06057/2022,Homo sapiens,clinical,25-APR-2024,1
PP724543.1,Severe acute respiratory syndrome coronavirus 2,29719,2024/04/25,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06031/2023,Homo sapiens,clinical,25-APR-2024,1
PP663964.1,Severe acute respiratory syndrome coronavirus 2,29690,2024/04/16,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-LC1102868/2024,Homo sapiens,Nasal Swabs,16-APR-2024,1
PP664056.1,Severe acute respiratory syndrome coronavirus 2,29661,2024/04/16,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-LC1102841/2024,Homo sapiens,Nasal Swabs,16-APR-2024,1
PP663965.1,Severe acute respiratory syndrome coronavirus 2,29446,2024/04/16,NA,NA,NA,SARS-CoV-2/human/USA/VA-CDC-LC1102917/2024,Homo sapiens,Nasal Swabs,16-APR-2024,1
PP663953.1,Severe acute respiratory syndrome coronavirus 2,29652,2024/04/16,NA,NA,NA,SARS-CoV-2/human/USA/DE-CDC-LC1102758/2024,Homo sapiens,Nasal Swabs,16-APR-2024,1
PP663980.1,Severe acute respiratory syndrome coronavirus 2,29661,2024/04/16,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-LC1102937/2024,Homo sapiens,Nasal Swabs,16-APR-2024,1
PP580588.1,Severe acute respiratory syndrome coronavirus 2,29712,2024/04/03,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX93824660/2024,Homo sapiens,Nasal Swabs,03-APR-2024,1
PP580632.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/04/03,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX93824611/2024,Homo sapiens,Nasal Swabs,03-APR-2024,1
PP580563.1,Severe acute respiratory syndrome coronavirus 2,29715,2024/04/03,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX93824659/2024,Homo sapiens,Nasal Swabs,03-APR-2024,1
PP580568.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/04/03,NA,NA,NA,SARS-CoV-2/human/USA/MO-CDC-QDX93824643/2024,Homo sapiens,Nasal Swabs,03-APR-2024,1
PP579819.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/04/03,NA,NA,NA,SARS-CoV-2/human/USA/VA_ATAMMC_087/2024,Homo sapiens,NA,03-APR-2024,1
PP645351.1,Severe acute respiratory syndrome coronavirus 2,29773,2024/04/11,NA,NA,NA,SARS-CoV-2/human/USA/GA-GPHL-0455/2024,Homo sapiens,NA,11-APR-2024,1
PP645704.1,Severe acute respiratory syndrome coronavirus 2,29740,2024/04/11,NA,NA,NA,SARS-CoV-2/human/USA/RI-RISHL-023476/2020,Homo sapiens,nasal swab,11-APR-2024,1
PP708595.1,Severe acute respiratory syndrome coronavirus 2,29622,2024/04/22,NA,NA,NA,SARS-CoV-2/human/USA/MT-MTPHL-4148776/2024,Homo sapiens,clinical,22-APR-2024,1
PP708596.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/04/22,NA,NA,NA,SARS-CoV-2/human/USA/MT-MTPHL-4149461/2024,Homo sapiens,clinical,22-APR-2024,1
PP708573.1,Severe acute respiratory syndrome coronavirus 2,29696,2024/04/22,NA,NA,NA,SARS-CoV-2/human/USA/MT-MTPHL-3769992/2021,Homo sapiens,clinical,22-APR-2024,1
PP708581.1,Severe acute respiratory syndrome coronavirus 2,29695,2024/04/22,NA,NA,NA,SARS-CoV-2/human/USA/MT-MTPHL-3776181/2021,Homo sapiens,clinical,22-APR-2024,1
PP708578.1,Severe acute respiratory syndrome coronavirus 2,29695,2024/04/22,NA,NA,NA,SARS-CoV-2/human/USA/MT-MTPHL-3776171/2021,Homo sapiens,clinical,22-APR-2024,1
PP693779.1,Severe acute respiratory syndrome coronavirus 2,29646,2024/04/18,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY05921/2022,Homo sapiens,clinical,18-APR-2024,1
PP693744.1,Severe acute respiratory syndrome coronavirus 2,29762,2024/04/18,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY05972/2020,Homo sapiens,clinical,18-APR-2024,1
PP693735.1,Severe acute respiratory syndrome coronavirus 2,29762,2024/04/18,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY05963/2020,Homo sapiens,clinical,18-APR-2024,1
PP754087.1,Severe acute respiratory syndrome coronavirus 2,29870,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P310/2023,Homo sapiens,nasal swab,03-MAY-2024,1
PP754114.1,Severe acute respiratory syndrome coronavirus 2,29870,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P362/2023,Homo sapiens,nasal swab,03-MAY-2024,1
PP754082.1,Severe acute respiratory syndrome coronavirus 2,29714,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_4077/2020,Homo sapiens,nasal swab,03-MAY-2024,1
PP754080.1,Severe acute respiratory syndrome coronavirus 2,29714,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_4049/2020,Homo sapiens,nasal swab,03-MAY-2024,1
PP754055.1,Severe acute respiratory syndrome coronavirus 2,29702,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_5011/2020,Homo sapiens,nasal swab,03-MAY-2024,1
PP754137.1,Severe acute respiratory syndrome coronavirus 2,29873,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P389/2023,Homo sapiens,nasal swab,03-MAY-2024,1
PP754072.1,Severe acute respiratory syndrome coronavirus 2,29714,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_4936/2020,Homo sapiens,nasal swab,03-MAY-2024,1
PP754133.1,Severe acute respiratory syndrome coronavirus 2,29870,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P385/2023,Homo sapiens,nasal swab,03-MAY-2024,1
PP754128.1,Severe acute respiratory syndrome coronavirus 2,29870,2024/05/03,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P379/2023,Homo sapiens,nasal swab,03-MAY-2024,1
PP837786.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/05/26,NA,NA,NA,SARS-CoV-2/human/USA/DE-DHSS-B1325313/2024,Homo sapiens,clinical,26-MAY-2024,1
PP837795.1,Severe acute respiratory syndrome coronavirus 2,29646,2024/05/26,NA,NA,NA,SARS-CoV-2/human/USA/DE-DHSS-B1325331/2024,Homo sapiens,clinical,26-MAY-2024,1
PP837805.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/05/26,NA,NA,NA,SARS-CoV-2/human/USA/DE-DHSS-B1337841/2024,Homo sapiens,clinical,26-MAY-2024,1
PP786777.1,Severe acute respiratory syndrome coronavirus 2,29429,2024/05/13,NA,NA,NA,SARS-CoV-2/humans/USA/WA-PHL-024923/2022,Homo sapiens,Clinical/Nasal Swab,13-MAY-2024,1
PP830882.1,Severe acute respiratory syndrome coronavirus 2,29713,2024/05/23,NA,NA,NA,SARS-CoV-2/human/USA/RISHL24COV01149/2021,Homo sapiens,nasal swab,23-MAY-2024,1
PP746104.1,Severe acute respiratory syndrome coronavirus 2,29747,2024/05/01,NA,NA,NA,SARS-CoV-2/human/USA/VA-DCLS-16166/2024,Homo sapiens,NA,01-MAY-2024,1
PP744606.1,Severe acute respiratory syndrome coronavirus 2,29735,2024/05/01,NA,NA,NA,SARS-CoV-2/human/USA/VA-DCLS-16132/2024,Homo sapiens,NA,01-MAY-2024,1
PP744605.1,Severe acute respiratory syndrome coronavirus 2,29764,2024/05/01,NA,NA,NA,SARS-CoV-2/human/USA/VA-DCLS-16131/2024,Homo sapiens,NA,01-MAY-2024,1
PP744613.1,Severe acute respiratory syndrome coronavirus 2,29750,2024/05/01,NA,NA,NA,SARS-CoV-2/human/USA/VA-DCLS-16139/2024,Homo sapiens,NA,01-MAY-2024,1
PP835477.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/05/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-MCPHL-GBD00252/2024,Homo sapiens,clinical,24-MAY-2024,1
PP835481.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/05/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-MCPHL-GBD00258/2024,Homo sapiens,clinical,24-MAY-2024,1
PP835478.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/05/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-MCPHL-GBD00254/2024,Homo sapiens,clinical,24-MAY-2024,1
PP835471.1,Severe acute respiratory syndrome coronavirus 2,29648,2024/05/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-MCPHL-GBD00245/2024,Homo sapiens,clinical,24-MAY-2024,1
PP835470.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/05/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-MCPHL-GBD00243/2024,Homo sapiens,clinical,24-MAY-2024,1
PP824473.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/05/21,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06565/2022,Homo sapiens,clinical,21-MAY-2024,1
PP824894.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/05/21,NA,NA,GISAID accession: EPI_ISL_19054481,SARS-CoV-2/human/USA/TN-SPHL-18884/2023,Homo sapiens,clinical,21-MAY-2024,1
PP820975.1,Severe acute respiratory syndrome coronavirus 2,29784,2024/05/21,NA,NA,NA,SARS-CoV-2/human/USA/IL-RIPHL_122990_G/2024,Homo sapiens,nasopharyngeal swab,21-MAY-2024,1
PP820964.1,Severe acute respiratory syndrome coronavirus 2,29808,2024/05/21,NA,NA,NA,SARS-CoV-2/human/USA/IL-RIPHL_33007_G/2024,Homo sapiens,nasopharyngeal swab,21-MAY-2024,1
PP747871.1,Severe acute respiratory syndrome coronavirus 2,29562,2024/05/02,NA,NA,EPI_ISL_19090160,SARS-CoV-2/human/USA/CA-SEARCH-139973/2024,Homo sapiens,nasal swab,02-MAY-2024,1
PP752221.1,Severe acute respiratory syndrome coronavirus 2,29460,2024/05/02,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06178/2020,Homo sapiens,clinical,02-MAY-2024,1
PP747683.1,Severe acute respiratory syndrome coronavirus 2,29743,2024/05/02,NA,NA,GISAID Accession: EPI_ISL_19082726,SARS-CoV-2/human/USA/NC-USAFSAM-S22625/2024,Homo sapiens,clinical,02-MAY-2024,1
PP752214.1,Severe acute respiratory syndrome coronavirus 2,29709,2024/05/02,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06171/2022,Homo sapiens,clinical,02-MAY-2024,1
OZ058982.1,Severe acute respiratory syndrome coronavirus 2,29623,2024/05/18,NA,NA,NA,NA,Homo sapiens,NA,19-MAY-2024,1
PP852534.1,Severe acute respiratory syndrome coronavirus 2,29593,2024/05/30,NA,NA,NA,SARS-CoV-2/human/USA/MI-UM-10057084306/2024,Homo sapiens,patient isolate,30-MAY-2024,1
PP852599.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/05/30,NA,NA,NA,SARS-CoV-2/human/USA/MIS-L376398137/2024,Homo sapiens,patient isolate,30-MAY-2024,1
OR075040.1,Severe acute respiratory syndrome coronavirus 2,29683,2024/05/30,NA,NA,passage_history:NA,SARS-CoV-2/human/GTM/UGA-1066555/2021,Homo sapiens,Oral-pharyngeal,30-MAY-2024,1
OR075004.1,Severe acute respiratory syndrome coronavirus 2,29690,2024/05/30,NA,NA,passage_history:NA,SARS-CoV-2/human/GTM/UGA-1064351/2021,Homo sapiens,Oral-pharyngeal,30-MAY-2024,1
PP853533.1,Severe acute respiratory syndrome coronavirus 2,29486,2024/05/30,NA,NA,NA,SARS-CoV-2/human/USA/MI-UM-HS20277/2024,Homo sapiens,patient isolate,30-MAY-2024,1
OR075006.1,Severe acute respiratory syndrome coronavirus 2,29683,2024/05/30,NA,NA,passage_history:NA,SARS-CoV-2/human/GTM/UGA-25031969/2021,Homo sapiens,Oral-pharyngeal,30-MAY-2024,1
PP760240.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/05/06,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-41565/2024,Homo sapiens,nasopharynx,06-MAY-2024,1
PP791538.1,Severe acute respiratory syndrome coronavirus 2,29793,2024/05/14,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-5221769-001/2023,Homo sapiens,Nasal and throat swab,14-MAY-2024,1
PP791605.1,Severe acute respiratory syndrome coronavirus 2,29793,2024/05/14,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-5220940-001/2023,Homo sapiens,Nasal and throat swab,14-MAY-2024,1
PP794321.1,Severe acute respiratory syndrome coronavirus 2,29709,2024/05/14,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06419/2022,Homo sapiens,clinical,14-MAY-2024,1
PP794238.1,Severe acute respiratory syndrome coronavirus 2,29762,2024/05/14,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06336/2020,Homo sapiens,clinical,14-MAY-2024,1
PP783153.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/05/10,NA,NA,GISAID accession: EPI_ISL_19045407,SARS-CoV-2/human/USA/TN-SPHL-20341/2023,Homo sapiens,clinical,10-MAY-2024,1
PP783097.1,Severe acute respiratory syndrome coronavirus 2,29686,2024/05/10,NA,NA,GISAID accession: EPI_ISL_19045351,SARS-CoV-2/human/USA/TN-SPHL-20268/2023,Homo sapiens,clinical,10-MAY-2024,1
PP783134.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/05/10,NA,NA,GISAID accession: EPI_ISL_19045388,SARS-CoV-2/human/USA/TN-SPHL-20317/2023,Homo sapiens,clinical,10-MAY-2024,1
PP775088.1,Severe acute respiratory syndrome coronavirus 2,29221,2024/05/09,NA,NA,NA,SARS-CoV-2/human/USA/NY-CUIMC-NP-15201/2023,Homo sapiens,nasopharyngeal swab,09-MAY-2024,1
PP775075.1,Severe acute respiratory syndrome coronavirus 2,29248,2024/05/09,NA,NA,NA,SARS-CoV-2/human/USA/NY-CUIMC-NP-15185/2023,Homo sapiens,nasopharyngeal swab,09-MAY-2024,1
PP774241.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/05/09,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX95677495/2024,Homo sapiens,Nasal Swabs,09-MAY-2024,1
PP827217.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/05/22,NA,NA,GISAID accession: EPI_ISL_19057948,SARS-CoV-2/human/USA/TN-SPHL-20020/2023,Homo sapiens,clinical,22-MAY-2024,1
PP827312.1,Severe acute respiratory syndrome coronavirus 2,29674,2024/05/22,NA,NA,GISAID accession: EPI_ISL_19058043,SARS-CoV-2/human/USA/TN-SPHL-20138/2023,Homo sapiens,clinical,22-MAY-2024,1
PP887476.1,Severe acute respiratory syndrome coronavirus 2,29835,2024/06/07,NA,NA,NA,SARS-CoV-2/human/USA/OH-UHTL-3969/2024,Homo sapiens,nasopharyngeal swab,07-JUN-2024,1
PP887477.1,Severe acute respiratory syndrome coronavirus 2,29835,2024/06/07,NA,NA,NA,SARS-CoV-2/human/USA/OH-UHTL-3971/2024,Homo sapiens,nasopharyngeal swab,07-JUN-2024,1
PP954977.1,Severe acute respiratory syndrome coronavirus 2,29691,2024/06/26,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-2-7827121/2024,Homo sapiens,nasopharyngeal swab,26-JUN-2024,1
PP954978.1,Severe acute respiratory syndrome coronavirus 2,29628,2024/06/26,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-2-7827124/2024,Homo sapiens,nasopharyngeal swab,26-JUN-2024,1
PP955351.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/06/26,NA,NA,NA,SARS-CoV-2/human/USA/CT-DPH-1224824001/2024,Homo sapiens,clinical,26-JUN-2024,1
PP954973.1,Severe acute respiratory syndrome coronavirus 2,29568,2024/06/26,NA,NA,NA,SARS-CoV-2/human/USA/UT-CDC-2-7826686/2024,Homo sapiens,nasopharyngeal swab,26-JUN-2024,1
PP905483.1,Severe acute respiratory syndrome coronavirus 2,29854,2024/06/12,NA,NA,NA,SARS-CoV-2/human/KAZ/AST-S396/2023,Homo sapiens,NA,12-JUN-2024,1
PP905418.1,Severe acute respiratory syndrome coronavirus 2,29756,2024/06/12,NA,NA,GISAID Accession: EPI_ISL_19186526,SARS-CoV-2/human/USA/OK-USAFSAM-S22662/2024,Homo sapiens,clinical,12-JUN-2024,1
PP905417.1,Severe acute respiratory syndrome coronavirus 2,29742,2024/06/12,NA,NA,GISAID Accession: EPI_ISL_19186525,SARS-CoV-2/human/USA/WA-USAFSAM-S22659/2024,Homo sapiens,clinical,12-JUN-2024,1
PP905416.1,Severe acute respiratory syndrome coronavirus 2,29738,2024/06/12,NA,NA,GISAID Accession: EPI_ISL_19186523,SARS-CoV-2/human/USA/UT-USAFSAM-S22657/2024,Homo sapiens,clinical,12-JUN-2024,1
PP905415.1,Severe acute respiratory syndrome coronavirus 2,29742,2024/06/12,NA,NA,GISAID Accession: EPI_ISL_19186522,SARS-CoV-2/human/USA/WA-USAFSAM-S22656/2024,Homo sapiens,clinical,12-JUN-2024,1
PP905414.1,Severe acute respiratory syndrome coronavirus 2,29760,2024/06/12,NA,NA,GISAID Accession: EPI_ISL_19186521,SARS-CoV-2/human/USA/ND-USAFSAM-S22655/2024,Homo sapiens,clinical,12-JUN-2024,1
PP905413.1,Severe acute respiratory syndrome coronavirus 2,29754,2024/06/12,NA,NA,GISAID Accession: EPI_ISL_19186520,SARS-CoV-2/human/JPN/JP-02-USAFSAM-S22652/2024,Homo sapiens,clinical,12-JUN-2024,1
PP873218.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/06/05,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDPH-6000019455/2024,Homo sapiens,clinical,05-JUN-2024,1
PP874323.1,Severe acute respiratory syndrome coronavirus 2,29729,2024/06/05,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06747/2021,Homo sapiens,clinical,05-JUN-2024,1
PP874321.1,Severe acute respiratory syndrome coronavirus 2,29732,2024/06/05,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06745/2021,Homo sapiens,clinical,05-JUN-2024,1
PP874288.1,Severe acute respiratory syndrome coronavirus 2,29762,2024/06/05,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06712/2020,Homo sapiens,clinical,05-JUN-2024,1
PP874310.1,Severe acute respiratory syndrome coronavirus 2,29732,2024/06/05,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06734/2021,Homo sapiens,clinical,05-JUN-2024,1
PP874330.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/06/05,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06754/2024,Homo sapiens,clinical,05-JUN-2024,1
PP873198.1,Severe acute respiratory syndrome coronavirus 2,29649,2024/06/05,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDPH-6000019435/2024,Homo sapiens,clinical,05-JUN-2024,1
PP873098.1,Severe acute respiratory syndrome coronavirus 2,29763,2024/06/05,NA,NA,NA,SARS-CoV-2/human/USA/2442040/2024,Homo sapiens,clinical,05-JUN-2024,1
PP897597.1,Severe acute respiratory syndrome coronavirus 2,29720,2024/06/11,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-LC1105498/2024,Homo sapiens,Nasal Swabs,11-JUN-2024,1
PP897424.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/11,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX97223374/2024,Homo sapiens,Nasal Swabs,11-JUN-2024,1
PP897419.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/11,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-QDX97223425/2024,Homo sapiens,Nasal Swabs,11-JUN-2024,1
PP897433.1,Severe acute respiratory syndrome coronavirus 2,29706,2024/06/11,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX97223382/2024,Homo sapiens,Nasal Swabs,11-JUN-2024,1
PP897476.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/11,NA,NA,NA,SARS-CoV-2/human/USA/MA-CDC-QDX97356918/2024,Homo sapiens,Nasal Swabs,11-JUN-2024,1
PP897483.1,Severe acute respiratory syndrome coronavirus 2,29724,2024/06/11,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-LC1105842/2024,Homo sapiens,Nasal Swabs,11-JUN-2024,1
PP933693.1,Severe acute respiratory syndrome coronavirus 2,29636,2024/06/20,NA,NA,NA,SARS-CoV-2/human/USA/NY-NYCPHL-013694/2022,Homo sapiens,NA,20-JUN-2024,1
PP933656.1,Severe acute respiratory syndrome coronavirus 2,29651,2024/06/20,NA,NA,NA,SARS-CoV-2/human/USA/NY-NYCPHL-012966/2022,Homo sapiens,NA,20-JUN-2024,1
PP933697.1,Severe acute respiratory syndrome coronavirus 2,29645,2024/06/20,NA,NA,NA,SARS-CoV-2/human/USA/NY-NYCPHL-013836/2022,Homo sapiens,NA,20-JUN-2024,1
PP915916.1,Severe acute respiratory syndrome coronavirus 2,29732,2024/06/14,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AY06800/2022,Homo sapiens,clinical,14-JUN-2024,1
PP938826.1,Severe acute respiratory syndrome coronavirus 2,29687,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/VA-CDC-LC1106023/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,1
PP938838.1,Severe acute respiratory syndrome coronavirus 2,29687,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-LC1105932/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,1
PP938836.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-LC1105938/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,1
PP938830.1,Severe acute respiratory syndrome coronavirus 2,29628,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-LC1105937/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,1
PP938835.1,Severe acute respiratory syndrome coronavirus 2,29660,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-LC1105945/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,1
PP938766.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-QDX97711581/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,1
PP938827.1,Severe acute respiratory syndrome coronavirus 2,29687,2024/06/22,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-LC1105978/2024,Homo sapiens,Nasal Swabs,22-JUN-2024,1
PP894291.1,Severe acute respiratory syndrome coronavirus 2,29591,2024/06/10,NA,NA,NA,SARS-CoV-2/human/USA/RIGHT-L5181133958247/2024,Homo sapiens,patient isolate,10-JUN-2024,1
PP894235.1,Severe acute respiratory syndrome coronavirus 2,29597,2024/06/10,NA,NA,NA,SARS-CoV-2/human/USA/IVY-G43S24K7/2024,Homo sapiens,patient isolate,10-JUN-2024,1
PP894296.1,Severe acute respiratory syndrome coronavirus 2,29597,2024/06/10,NA,NA,NA,SARS-CoV-2/human/USA/IVY-G43S27A5/2024,Homo sapiens,patient isolate,10-JUN-2024,1
PP896995.1,Severe acute respiratory syndrome coronavirus 2,29556,2024/06/10,NA,NA,EPI_ISL_19189237,SARS-CoV-2/human/USA/CA-SEARCH-140176/2024,Homo sapiens,nasal swab,10-JUN-2024,1
PP232078.1,Severe acute respiratory syndrome coronavirus 2,29817,2024/06/10,NA,NA,NA,SARS-CoV-2/human/ITA/7_PZ_B/2022,Homo sapiens,nasopharyngeal swab,10-JUN-2024,1
PP896970.1,Severe acute respiratory syndrome coronavirus 2,29562,2024/06/10,NA,NA,EPI_ISL_19189212,SARS-CoV-2/human/USA/CA-SEARCH-140132/2024,Homo sapiens,nasal swab,10-JUN-2024,1
PP859212.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/02,NA,NA,NA,SARS-CoV-2/human/USA/CT-CDC-QDX96893404/2024,Homo sapiens,Nasal Swabs,02-JUN-2024,1
PP859210.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/02,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-QDX96893411/2024,Homo sapiens,Nasal Swabs,02-JUN-2024,1
PP859214.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/02,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-QDX97016441/2024,Homo sapiens,Nasal Swabs,02-JUN-2024,1
PP859219.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/02,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX97016412/2024,Homo sapiens,Nasal Swabs,02-JUN-2024,1
PP859206.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/02,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX96893353/2024,Homo sapiens,Nasal Swabs,02-JUN-2024,1
PP859200.1,Severe acute respiratory syndrome coronavirus 2,29718,2024/06/02,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX96772005/2024,Homo sapiens,Nasal Swabs,02-JUN-2024,1
PP859209.1,Severe acute respiratory syndrome coronavirus 2,29721,2024/06/02,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX96893360/2024,Homo sapiens,Nasal Swabs,02-JUN-2024,1
